proposal_id,voter,option,tx_hash,timestamp
155,osmo17de2nkjpd985ja9fuw7q99e0wgpvzg4wsj938x,VOTE_OPTION_YES,CAFA9A5E04444C837E5599E0E34E90DD278069C67B98FE25AF07814554295AAF,2022-02-21 16:07:34.074927+00
155,osmo1rkfwwydm4zwm436m4m86dqpkfps3qxpqrgn3vk,VOTE_OPTION_YES,0CDD16990A1AD95D947DC1B89374F61D9367E5CA22D2E9DDD96950DE5D391DEF,2022-02-21 16:07:40.956642+00
155,osmo173h6qy7g3mxj7ue5fyegg9z89nssfz3n3pr8zt,VOTE_OPTION_YES,E1081C2713A9355E3C60A513C611B5CD9B52E278C758969181FBB22600CEAC99,2022-02-21 16:08:01.83104+00
155,osmo18tmkvruqsz3xjwzsh94yjr2jrnl8v7sc9cu8ew,VOTE_OPTION_YES,1F7C48EEDD3067192EACF02A669B6E4C3FCF7C83AC5D8B04D660E7CECC079A57,2022-02-21 16:08:01.83104+00
155,osmo13cpyxcn4qgyq4zgctztla6ssy50xthm07agx3j,VOTE_OPTION_YES,F238CFAB12864FEAADBE9DEEED02EDC09410CB9C0B3B863116AC5FCD18DB2180,2022-02-21 16:08:01.83104+00
155,osmo1rm0nkznj2svu0yp0s7pjpn745446e6wl5dgrkt,VOTE_OPTION_ABSTAIN,B46A2677522F084D598A6B05702425CC31566F1064571F172C0F7A1338B9F175,2022-02-21 16:08:14.321117+00
155,osmo17qg3pf85kj56z8lye25kpwvjx6cgftq0c55r72,VOTE_OPTION_YES,579B44BA7EDE53D926DD47FEB7EBF655425BB97309D724F8CC53A61F305C24A1,2022-02-21 16:08:26.82177+00
155,osmo1n74tk25dd5hhzyz4vftch5zrcsllr6kll4x9y8,VOTE_OPTION_YES,76C228FBE89F45F6D6107FDE73760F6E74A8F81B4CE76F4AB354E0DD83063B56,2022-02-21 16:08:26.82177+00
155,osmo1lhqtz3ehtlmd45rk0l0h2rraz3re2d2cxglllc,VOTE_OPTION_ABSTAIN,F084C881F433FC6AE73488E54434EB988A3D895891693216E1A782BEC482B69D,2022-02-21 16:08:39.079877+00
155,osmo1c9lqzyps8s3mhdz89kd4g73flz3c6yelcxx59p,VOTE_OPTION_YES,831AF24172C48E470E9166BBB4A5F941E734C52511DD18F0F7DCD97A231702C8,2022-02-21 16:08:39.079877+00
155,osmo1ta2t2y6uyrtcw4hz7g546yyt8wr9ejz6p2n4se,VOTE_OPTION_YES,F17374B30369DC3D178D767E3FDD4FD8901F00E786FCCA38D631F5A7882C40AE,2022-02-21 16:08:45.116175+00
155,osmo15vsw9y0zj0fkapdazq2n90ut7t5x8eesp2szqk,VOTE_OPTION_YES,6F22A011D825ED9010AD50EE47EA385B943A1B3A5E59654BB7F34E88B3E9786F,2022-02-21 16:08:58.548509+00
155,osmo1wkjz6gu8ktzhya0ltam70h73yn2tl9hytfhn4c,VOTE_OPTION_YES,B52DE81B4BF3DA093A27BB45AF4A1ACC775580DC82AAC50057CF604D98B2E1DB,2022-02-21 16:09:14.144838+00
155,osmo1m78as2jz6nyz3fgg79gqkhpkwjper2dz8a2vr2,VOTE_OPTION_YES,1CECE3AEE31CB5CAFB6DE110802C8017832A950786442DFCB10D2CE2060F5DC5,2022-02-21 16:09:20.733906+00
155,osmo1jsrj0khtsh4qk8lstck40hjf8ffak2ly4y2zll,VOTE_OPTION_YES,55318DA7DD998CFB6422D9181B7E9B4B8C179E3BB6B1AD9B9ED10E988CAABB19,2022-02-21 16:09:40.032707+00
155,osmo1eltax4uel4gjnn5lrtqkgkenrlzp3647ph8tq4,VOTE_OPTION_YES,BC51EFCD1707164BE7D306AA2AF820C646DAA21E06166789166EAAABFA7E09AE,2022-02-21 16:09:40.032707+00
155,osmo1kd6u82y28aegc4srwhqxk4htwgc8xhufrfz9yp,VOTE_OPTION_YES,9A37C154ADFF5EEC628A478D1158331068D2FC37B9E1ABBD8721103A8C06350E,2022-02-21 16:09:58.183303+00
155,osmo1zawzh2td3wpf3kfsn0hmcj57pe33xl7gc3kwks,VOTE_OPTION_YES,7D9580EADF9A47C15AFF1949845A80A6E51AEA2830513916CF815DB1FA518D12,2022-02-21 16:09:58.183303+00
155,osmo1x64zeajszcc45vahwv8cs5ragh9klrx2l68jym,VOTE_OPTION_YES,8E6B32878CCEA5A8ADC23957D4DF8055E5B5381E11917423F79CC1CE7A6FA74A,2022-02-21 16:10:10.703058+00
155,osmo1jkx48huh6k9clvtrw8rrc73lqnu4qljxs8njcy,VOTE_OPTION_YES,0A767B2D28D1DF0BDA1EDCF3AB14AEAEB9D2EB99B65D8799755865127BCF11D3,2022-02-21 16:10:17.220654+00
155,osmo1eynqhtqjczs6pjvt956ljddu07m5jpgp4zcda5,VOTE_OPTION_YES,74ACE73FDB80D9ECD4FAAA06CB309563AB18880901A6AEC06B22069DA3F52726,2022-02-23 03:38:42.419781+00
155,osmo1kz6slx3dmfh2xte035kxh5vyk40pdnuqlanlh5,VOTE_OPTION_YES,B172EAFF187A31DFE509CAB161A334B0CF3E0352384B9BE859BBF2851386793E,2022-02-23 16:38:49.762696+00
155,osmo1wclcv3yz7lw02tufw2j67a7eznte508kt0feyx,VOTE_OPTION_YES,10B1119810CAEF2863D922B63A85F18B769B3DB72701C29C6F43B5DEB4443850,2022-02-24 10:09:09.901135+00
155,osmo1296d8q7d7wyz8904z6nhgwz9mxela6af2pv0sd,VOTE_OPTION_YES,F3A10F42D26236352D1117320A0FCEE4AF6CCD01F0D946FFF1FC42D7BCF9A800,2022-02-21 16:10:41.606156+00
155,osmo1t9yhdcaagx2l2ftmyfqhz84m859p3z7tsxplz0,VOTE_OPTION_YES,461884323F1DD1F383BC942701E56494FD8E8FBC51B95D48CD18FB778A31C44E,2022-02-21 16:10:41.606156+00
155,osmo1d0jqveskm8cnjar0cjmz0qan7h4pkwm90xw2t7,VOTE_OPTION_YES,EB53D5CD4C134075D290068B0D6BA909018B69443A6C56448378E86C52B8889C,2022-02-21 16:10:41.606156+00
155,osmo17ynkjj9vfc4pm3h7tg0cnjwk62azz9dd8txtrk,VOTE_OPTION_YES,2C91A2FD1839D96939B54F1F6B074112A57A066F982DBA8FAE48B3DDFF7C2E57,2022-02-21 16:10:54.377489+00
155,osmo10vvdsmu84g37nfx9p8k898k3tqqs5kkcd7q4f4,VOTE_OPTION_YES,0BF750A19978BA6D2762975354E2D95756D5019CC75C0C93783C5AF6468746F5,2022-02-21 16:11:00.780266+00
155,osmo1swqcn946mvgvfpup84msgjs96kx6yejfc8flx5,VOTE_OPTION_YES,6D6C6D9E95F532817EF50E5E1B9BC4BFE9C36E7290F9C30495EA3662B4BE3FE0,2022-02-21 16:11:07.816372+00
155,osmo1fa88nzanw9uap5tlmn4mez4zgr2srg0hsws4lt,VOTE_OPTION_YES,900DA08E7237305FFB00CEAC080CF10AD364866D84C1482674666583AAF35B72,2022-02-21 16:11:07.816372+00
155,osmo1r2rlh9hwh6r35l2ruwefwjd32h5xe2tgvqqp76,VOTE_OPTION_YES,C680FDD70812BA3766E88973672E6E2D721EA4C8137F36DBE1AB195D421EC565,2022-02-21 16:11:07.816372+00
155,osmo10z0qwa9j0dsfrdtudwhhef3mkxw0z0xypaxed0,VOTE_OPTION_YES,303C3B70266DF08E27D7733EEC8DAE06CF06E526479BA8505F56BED2E5EDE036,2022-02-21 16:12:42.785327+00
155,osmo1jk4a54lkjc78uskl70cvqvl58sx2tukyflu94q,VOTE_OPTION_YES,E5B760C82054F9780043C03885C16372D801C3D5052A8D87C16895B2C7F307CA,2022-02-21 16:12:48.691624+00
155,osmo1kykrr9f2uw3jxcvs59u8g0guglywlre7c5rvd8,VOTE_OPTION_YES,FAF22969FF8CB38EDB187B0259778D3A4853A1E67D5932034CA6C7AD642CCAF4,2022-02-21 16:13:07.483973+00
155,osmo1f9ukp5anml27kzpy0ymahgc32p8rdptt9zgqfx,VOTE_OPTION_YES,F16C5FD5C157FA46C20334CB7238725CE5C0A3EE60C5EF5EAAF1C5BD9490EBE3,2022-02-21 16:13:13.883527+00
155,osmo1a7632sx7k6d47gsfp87vahxh7eap85zkjyd2f2,VOTE_OPTION_YES,8F1C52ADFA78AFAD8DD5C064C312797A5C2C9D4980C17BF526817AF83008EB82,2022-02-21 16:13:13.883527+00
155,osmo19e3v29j0vr6ac37hcjvg3hye85xcne6mg0xnkw,VOTE_OPTION_YES,065DB1835A46CAA7AB9E7092E962A1391FCD51C4B3CC5A800EFFE380C1CBB586,2022-02-21 16:13:25.935335+00
155,osmo1fm7wy6w5ezglglqlann2cnujsh8shpdkj9na5k,VOTE_OPTION_YES,81298B3E907A4C183FEA1D001E6DB1703FC88064DC85DF1E7A7AD7A551C9F289,2022-02-21 16:13:56.664938+00
155,osmo1hmyahg20gpn8tah5cr86q34a08fusglwfem8rz,VOTE_OPTION_YES,D58E74D9573F9D27BC2BF57A5F52E8435B986ABB56DF79486D70741E38694104,2022-02-21 16:13:56.664938+00
155,osmo10kc5fcz4d04wj2ttjj99f6fv8fk7unvm6w7wuf,VOTE_OPTION_YES,79BF92B47DAFD1162E22246B3849CB97049251EE86D86456970D691128D6EC5D,2022-02-21 16:13:56.664938+00
155,osmo1l6yzpysst9ky3eegx270jzn96e444e5l65vl8a,VOTE_OPTION_YES,E5F4E1EDDB02299F592C82D173868D5863B9E47DE9CF858D75CB0941A4318ABA,2022-02-21 16:14:09.602028+00
155,osmo12pwmp5rned75hpn82z5vkecez2ngr4zxnkn7md,VOTE_OPTION_ABSTAIN,9A87A66DB38A1BC0AA2DE49A1DC70956E2A49C60139BF6952D473C299117BB5A,2022-02-21 16:14:21.762943+00
155,osmo1e0u3z3h74cwjcwqfyfz2h36czcacjype3kavn3,VOTE_OPTION_YES,2455B765183717D67A130B17F9A727072B1E9FFAEDCE4A5D612CC07ED9E52EA1,2022-02-21 16:14:21.762943+00
155,osmo1xrd8qpm3p9qdz2f5zdns9z8hfagps5nwv8ru89,VOTE_OPTION_YES,56F2D65CE60CAF5AD013E9C25904F0FB9CA85388E309D2AFEDD556549DA92DB3,2022-02-21 16:14:28.303067+00
155,osmo1cdm9aj0h6nm6q8nukq22pt367dza5rtg7f4svw,VOTE_OPTION_YES,4A6B6994CCCE6C470A6DE1CD6C18B45C0DF71883C3F01FE538A8B976B442D043,2022-02-21 16:15:02.741976+00
155,osmo16nrjhrgjakch972mt4dhh3wyqk4l4mqvzr5frv,VOTE_OPTION_YES,ED2EEA9AAB900E88C4AB8AB33FA23920E57EC2255499D9F0210C8752AB234FE2,2022-02-21 16:15:29.745075+00
155,osmo1c6wjcte36aad7juqevpwgsgc6sj0dfw7wyjgkt,VOTE_OPTION_YES,4D4A8752605B962F7A6970C62ADC232B6227C8ED4DD4192E675AE2D51F0E9FE5,2022-02-21 16:15:29.745075+00
155,osmo13j5v288amfeeyh9njnzxysl86wy673v4zden2w,VOTE_OPTION_YES,1CB08F77CEF5391F3BCB1BF16396C81F59AFDEA17051C988B81B1F251BE7C167,2022-02-21 16:15:29.745075+00
155,osmo14xzl8wck8q0r9ktj4jz3afhdfc5ld8wh3yac7f,VOTE_OPTION_YES,95706106005A0BCAE5176916BBEF27D713B315CC105B25014FB8CA9BCA57B10B,2022-02-21 16:15:42.781549+00
155,osmo1vjjwt2nwcnsy4km0dg2f4wrmvl98xcgehz7y3f,VOTE_OPTION_YES,DF751F821F14ABE2594D01782B02AF9B2C8C3176F2786C0E003D1454411CBB93,2022-02-21 16:15:48.834262+00
155,osmo1eqkltl3gzjsd5yydnf0y5lzmt0z05mxraj0yu2,VOTE_OPTION_ABSTAIN,09191591EAE718793EAC5CE88AF5A14612015C754D64B7FE9B5333F75B72DF76,2022-02-21 16:15:55.041299+00
155,osmo16a24tysqtre4234lafk75ptawyr4yqwp33z895,VOTE_OPTION_YES,4D07AE5530B1580B9EEC543BDF8AA92D106A1A00EECA0856028C34730749B516,2022-02-21 16:16:13.894657+00
155,osmo1m33tma20wwjt29xrutffcncapejdl9k6gg22he,VOTE_OPTION_YES,8D9BE7DBA0C761ABD81C1C6493E7B4AC2FAA6048CAA74C1CA8191EAA3570A302,2022-02-21 16:16:46.727989+00
155,osmo1g8sehn9aeu7swyt8gs6eedaercz3d0xa9hwhhs,VOTE_OPTION_YES,22D5DD3AA99BB0AD8D7EB36415976F38F8140A3CE8244BB71C20E9381957A956,2022-02-21 16:16:46.727989+00
155,osmo1mnnlj8kulcshmh4vn5vr03cztcqgsup0e848r4,VOTE_OPTION_YES,E91A204365562A5E7E48BEE443A5A40968119506704BB4BEAB7C931118006ECF,2022-02-21 16:17:07.517533+00
155,osmo1had6ftl4w4klp3ly32y6kpyk7tylc5tv9vejtd,VOTE_OPTION_YES,619875194025C9C3BDF6CF5B819B1C9465C62F469F8FAF051FF12EA55DF4F237,2022-02-21 16:17:20.322113+00
155,osmo1e4rp9hrhxgw7gdtntvhrus2s0j6k80jlflqfgc,VOTE_OPTION_YES,DF0A5F84DE5C6410D9B1847BADBA73FA218BE2234D2F24E899E673CCF6C07EFF,2022-02-21 16:17:26.878437+00
155,osmo1jjzpmvpv37qxuyfps3l6208hsr9awnfu5mtt3z,VOTE_OPTION_YES,2FDC54E825ACB2C9A5D7447432A6D9FDFDC8F1C8234A3F1FA524847934F5E830,2022-02-21 16:17:46.856252+00
155,osmo16q8xd335y38xk2ul67mjg27vdnrcnklt0ewepv,VOTE_OPTION_YES,514549C8FFDBB3C239990CEFA2B6B5117505BECACB068ECA029BEEE8F439EC9C,2022-02-21 21:23:40.675507+00
155,osmo1amwjv5yfawfvq65ys93muz334fkjqtswvjm04l,VOTE_OPTION_YES,66A535F20283993EA846715B3F84EDF94F9E573F5A69035AFF3398A90329B76E,2022-02-23 15:35:22.359489+00
155,osmo1fuurkyutptm5tv7htyv8xz04sst4ddh954z5tt,VOTE_OPTION_YES,A006CB16A59B1DA698E57885A700AFCCA4AC729152DAAD3ECF8F5EC0D0269DF3,2022-02-23 18:51:04.434485+00
155,osmo1md9zaw7gpnrfl2swql6hjvgttjuf6cvkt3wze5,VOTE_OPTION_YES,AE78984A63AE20E88E6CC5327171DE018B74017B155ED5FA232646E59F4DE2CD,2022-02-21 16:18:12.802504+00
155,osmo169a473gxnuujazf55faf984hmxwu9hqwm4qdrn,VOTE_OPTION_YES,03470811087D3B23B1F07BCAAB3232A1E5488564DB4A984D8B33D618E32154BF,2022-02-21 16:18:50.300023+00
155,osmo1w5svr8h6lc5xckaz9vwcuqhwuvu5gxh5ucu50c,VOTE_OPTION_YES,C3B076E11FE88A1E01441BCCB3359C1D65C9DE6DEFF6A17CD66D653FC36EA0AB,2022-02-21 16:18:56.410733+00
155,osmo1ysc2e4m55s2frrjssrnryyp0tzy8r5t80fpldu,VOTE_OPTION_YES,5F5415EAB3EE40B4412BDA7A70D239B6A44BF34C6BBD21DA8156CD431CF28A61,2022-02-21 16:19:08.764665+00
155,osmo19edm0zemvjutfwvrx3ckqv5saujhqajh7jfv9z,VOTE_OPTION_YES,FCBCB85652742F1F36BCE73DB7A57F949ED5499AF8C3C4C0B51BC6F679A6DD14,2022-02-21 16:19:08.764665+00
155,osmo19dz9hcssmvt3u4kvndy50qnyu5y4dnwvlzqdju,VOTE_OPTION_YES,B7DD05EE4C831EF968F46611132F8815FCA7158F43CE60AF5A0C8D5248DF8DDA,2022-02-21 16:19:08.764665+00
155,osmo1dq677253gwadna6jsfe54ve43mmlw977wpc2c5,VOTE_OPTION_YES,D44EE37EABA2CAF69C8B53439FC2D15E791C3C38F37E05AB49D8B0FA539801F7,2022-02-21 16:19:22.938983+00
155,osmo1szay9evpx02cfljc2l0erhlr5jhxwxzxtlcqht,VOTE_OPTION_YES,85FB6540743DA28584154FAB4BD8EAFF6438E29CEC50A06E821310B3F9D9ADA7,2022-02-21 16:19:22.938983+00
155,osmo1555s8jetc59xpyn25y2n82xmt43ta7slhezh0j,VOTE_OPTION_ABSTAIN,77D70F0F2EF311BC3E43EE68036391A9111A952CC82F235BED00B95F6A5306C8,2022-02-21 16:19:22.938983+00
155,osmo1jtrlevrnj76skscln225rs2ask80k2d7ftvxs2,VOTE_OPTION_YES,2303AAB141E343C29EAE6E60A0561DEF7FF31B4C5DE13506C42B9A25ECDA6B08,2022-02-21 16:19:29.37776+00
155,osmo1wsgte9eamcchp9p77w7ryzyxys7aswv2pr4g4a,VOTE_OPTION_YES,E09E5A119C1797FA742CA1B130FB50B6762B35456799A85512E01712F6CE5897,2022-02-21 16:19:41.646326+00
155,osmo1j58acrpwydgrthvzw96t0xymr4sy982n6lmeec,VOTE_OPTION_YES,C3B8F75EA3F4AD713622C7671792CB5F6CF4CCE52BAAF43754840B080EE5AE55,2022-02-21 16:19:48.396225+00
155,osmo1c3kgc39my7nwgg8zamfklu72lw3p7z47helmte,VOTE_OPTION_ABSTAIN,5D4B66925BE0EB4036C8DFA808A47ED66C21E55EB6F0A10FED78E3D777B4708B,2022-02-21 16:19:48.396225+00
155,osmo1duskj02k4fh7gll2a0vef4xl22sty4u8dr2z30,VOTE_OPTION_YES,5CC764779C58C6117E211199E7A23AD1CFFE9A0548B8A3EC245E729A1D63554B,2022-02-21 16:20:00.600656+00
155,osmo17uym2e4g5r57q402uv9722zg66s2n3f8xymla7,VOTE_OPTION_YES,378818834F1137499E34FAFCD3D011BCEC2535345AA81992E141A7080A17B62F,2022-02-21 16:20:06.765241+00
155,osmo1uj5ejzakxuqeywevlnwvygtr0j2hpwttfuchz4,VOTE_OPTION_YES,615E38B408CDC4B44DECCCAB6CB3DFF3C953C057E843C5431896289080CA4462,2022-02-21 16:20:13.108466+00
155,osmo1uccg7645xhf3rf0f2ea6x8tj2xx550ypj7ys3f,VOTE_OPTION_YES,3CCFD60A14CD5FE2CB2AA59D7F8EDFE1123FCE71C874382CF3C795BC012B4C8E,2022-02-21 16:20:37.920442+00
155,osmo1w0a2lrf8l4uvv2nxw42vvwq0w4dplkyxg5p8aq,VOTE_OPTION_YES,3C99D54E9526B1E2B50B156EB2862724B39341B2CB3F1FE2FE5C2460775CCB6B,2022-02-21 16:20:37.920442+00
155,osmo14r3zx35680zqxt53vu3ff9jymfvdnyst0h9d4s,VOTE_OPTION_YES,EA1B6950568DE548EE10BABDCC01ACBB9C179AB5384E8BDC81F8118A9AA740C3,2022-02-21 16:20:37.920442+00
155,osmo12rysvymj2qthvpgeqj9eglrj0pcgyyjmtq6dm4,VOTE_OPTION_YES,7BF2D1C6AD33EF3A3A5A695FFCD056E60BC6812BCB6416371D19EDA7316E3E96,2022-02-21 16:20:44.083971+00
155,osmo1nkm8xa0360dqnfecww0muq4hgwsendfltpgqcd,VOTE_OPTION_YES,D830D4D55999E95D6005EE3618A2240B5D8E6F5188F33654DDD3CB79FBFDAF6C,2022-02-21 16:20:56.676531+00
155,osmo1760d9jkledghjckd65gemglkv8cpq732ekf73t,VOTE_OPTION_YES,3F3F1F475C0945D054DE93712D1C0AD3339FCCC87B0382B4C0AD91E854437CAB,2022-02-21 16:20:56.676531+00
155,osmo166nrd9l54ct0rftf096ndyll8tpsfhfz9mu9v3,VOTE_OPTION_YES,F41D4C5CE4BA06C81707CD09A36DD437DBF9B7328B366FDB5E8C75B4329E5718,2022-02-21 16:20:56.676531+00
155,osmo1es3wf6744dqph9ykk7jym3xmgcl5pdgmaf6026,VOTE_OPTION_ABSTAIN,3F755C270E6C3D48CC87C6696D24549809EA929952E1C53602DBFD30E32D7D30,2022-02-21 16:21:09.928482+00
155,osmo1qm8ttsqm99uucnjqg7h2qzlrl6rxcay7eajm2q,VOTE_OPTION_YES,5BB7174E7B7E6D66B1AB9B562B3C8132E1835044422C5A4AB09B6B5538E72576,2022-02-21 16:21:37.453786+00
155,osmo1m3zaf7gjechjecfyt3xwxxmvtchpxsu24j3lmv,VOTE_OPTION_YES,A3EF5A47319455DDD7F9CCED751E9E3C7C9E3BC8832B9BCB1F01CF6095320E6C,2022-02-21 16:22:59.758298+00
155,osmo176t0duptd66dp7qd52azun2xx5p4kzvm9a9e8f,VOTE_OPTION_YES,161EAA2D8445EBC56F60584F2B6FEBFD6EB3D67F083ED36E1748B012C7E27366,2022-02-21 16:22:59.758298+00
155,osmo1jguc524lzk46cjfnn82ufufledxusffmhfcauj,VOTE_OPTION_YES,7D7702758CE1E979B3173499DEEFF9C49C035205CF6A444E91CF74E386CD4855,2022-02-21 16:23:57.314432+00
155,osmo1cp5hcuhcqrx9kyqn0ksgss4tm0avwuxj07r0gt,VOTE_OPTION_YES,D0DD67A29538E38DDF065DFCE693B0CD109E57FE23B6760AA402FBB09A06D353,2022-02-21 16:23:57.314432+00
155,osmo1csppnrs3ugpu6cxzq87wnn2dzls4e9aw5av5a6,VOTE_OPTION_YES,235C23C9904949D9479C2E139122899CDF8983E9BAC980ED3048FF2D86558640,2022-02-21 16:23:57.314432+00
155,osmo14h6g5zlrj7marz3naxyfdu4npkprwfq37llnh7,VOTE_OPTION_YES,60D26C75DF80EBECE53BFE7324D3ED9D116B61B5DF6349643FEF46DB698E3721,2022-02-21 16:24:22.517335+00
155,osmo12rz0lhqmg4jg9a928rahartzg4cmuekk6feetm,VOTE_OPTION_YES,70E13AB94BD7321A175D3EBAC3230F0918CDB4202753E92E0020EC79517E0472,2022-02-21 16:24:28.499296+00
155,osmo18gzezjz0ug5kskpdh3p7hhp9tgm8y36jrpf9cg,VOTE_OPTION_YES,29588F291D7E5896F38F0F2E755EC9982358CA595AA839F83A2726795AB40FF3,2022-02-21 16:25:05.575088+00
155,osmo1yvehzsac0gd8vxge3q3m3le8a6h63rl8gqhjc4,VOTE_OPTION_YES,B06299CBBF359D15D2110A2CD1DAD7C47FB7E995871EF333BE03D0924919D60B,2022-02-21 16:25:11.654549+00
155,osmo14r6ehz663dfkx6gm4nz98rh0llyp9tz66nxj7n,VOTE_OPTION_YES,9F3B274BA05EEC863F6165E4184C737F16B766ED6F0837917D37A1C2B826CE32,2022-02-21 16:25:17.650958+00
155,osmo1cp3cu78f78868vsf47mqq73tmpdhkyxul5krmk,VOTE_OPTION_YES,074A346A7AA13DCDD052243289F14E57DA78D5C6AD9B87A778FFDFCBE7804901,2022-02-21 16:25:31.118369+00
155,osmo16tf8aax6vgyavv7xfrnv2yn688g7al6r7rnzw7,VOTE_OPTION_YES,118AFAEF5BD6C197BD1E2AC2472827054FEB36BE0EA4BCE43CA241355A066469,2022-02-21 16:25:31.118369+00
155,osmo103kkwgt0h7mpulgy2pzu2a05s859cvwwmwlaus,VOTE_OPTION_ABSTAIN,61B4CFA5E4F817F3D7C6214CE3CA88509A3E762159DB0D431F57E897A9B135A9,2022-02-22 17:02:38.887962+00
155,osmo1e2tcc388030k7da5z2m6m8sf4vjw9hc287658k,VOTE_OPTION_YES,FB11C66CF4C1A9C7CA420087F628A1EE39DDB6506B8D3F4AC7B057C3812EC08B,2022-02-21 16:21:29.724569+00
155,osmo1sr0lw3rnl4u3zz7hxrek0pp26hjhapectw75jq,VOTE_OPTION_YES,053C39E1710E0E0604FD73C1CA9737F63E0933D0B05AEC514FF4E7D556C60A2F,2022-02-21 16:21:55.930634+00
155,osmo1ttnlxu2kl3zz94canzxvcsvupvv8dyu02nv9t8,VOTE_OPTION_YES,9BE7EB27F70EB91E7787C50372B9A59636AC6D240B969A218579A14CE17BBA6F,2022-02-21 16:22:34.20428+00
155,osmo1d4n5054w3zh98cqczxcsmatdtdfq97w05elmz9,VOTE_OPTION_YES,5A29698774ECBEAA7A3FCBFC7607AA9EC0344FF63C585A221411D0D6974D6106,2022-02-21 16:22:47.089068+00
155,osmo1wjlyjpx2x27h50wkrjna5jeh90y4u8nnt4ks37,VOTE_OPTION_YES,21C8EBDCFF1D810E7A14ED3922DCEF25365D3B4FC23A890D6CF322C6C3033087,2022-02-21 16:23:05.69077+00
155,osmo1kpel43ese325gprc9cmwm2nfqhhzx6tnwg8eqz,VOTE_OPTION_YES,6CDFDAF476AED19F5A2D22282EFD88C616FB1228F291B84AFB78987747E530CD,2022-02-21 16:23:11.855629+00
155,osmo1sww2yp6pymu27kaa4uvtnkk39wy0gghemlwmzc,VOTE_OPTION_YES,80C42C910BEF7DC64E46B11319F97BCEC4ED8D16D9A936164341B9265737C54E,2022-02-21 16:25:50.848206+00
155,osmo1rchnjkr78mz7p08a9lqdvy53l9sayfqsnt4kn6,VOTE_OPTION_YES,66CA8961281EA253DAF87A6127BEC2B1B42AC12461BBF494430A9FD7EB0776CC,2022-02-21 16:25:50.848206+00
155,osmo10va9xla45qw3w9h09z7wh3cp5ng2zcky8svewn,VOTE_OPTION_YES,FA25238ED7E1D5A31AD3F4CB3D820121CCE8BFBFB9BEEF37059FE62FD0D0E083,2022-02-21 16:25:57.236388+00
